track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_x,track_name,external_urls_tracks,track_artist_id,artist_name,followers number,images_artists,external_urls_artists,track_album_id,album_name,release_date,image_album,external_urls_albums,duration_ms_y,explicit,genres
0hy1SOTEn9ifXTzOwnCwEr,0.589,0.658,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521,223973,All Eyes on You (feat. Chris Brown & Nicki Minaj),https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr,20sxb77xiYeusSH8cVdatc,Meek Mill,8137121,https://i.scdn.co/image/ab6761610000e5ebc14756c27212bdea80f6cfac,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,2O3OKOYCub892PUGprsaQo,Dreams Worth More Than Money,2015-06-29,https://i.scdn.co/image/ab67616d0000b273fd31cd96c4ba94c40532cc34,https://open.spotify.com/album/2O3OKOYCub892PUGprsaQo,223973,True,"hip hop, pop, rap"
3cOO5IQtOYs7huq4Z6lYfr,0.719,0.935,-3.752,0.0589,0.167,0.0,0.0973,0.738,120.022,224226,Love Runs Out,https://open.spotify.com/track/3cOO5IQtOYs7huq4Z6lYfr,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,18102202,https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,42UJjk8i8L0De7lQtu7sqi,Native,2014-01-01,https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0,https://open.spotify.com/album/42UJjk8i8L0De7lQtu7sqi,224853,False,"soft pop, pop"
534NBrHwqL2hHYDU3UXv9e,0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,Ransom,https://open.spotify.com/track/534NBrHwqL2hHYDU3UXv9e,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,9066142,https://i.scdn.co/image/ab6761610000e5ebeeba43c460454fcababda14f,https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo,2z7iK3F4zHUZtxE74aqOPl,Rap & Grind,2023-06-16,https://i.scdn.co/image/ab67616d0000b27397f40f762b91feaec9372be3,https://open.spotify.com/album/2z7iK3F4zHUZtxE74aqOPl,131280,True,"hip hop, melodic rap, rap"
7LR85XLWw2yXqKBSI5brbG,0.632,0.924,-1.802,0.29,0.281,0.0,0.263,0.441,86.844,267520,Run This Town,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,9944087,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,2CUT0104gySOIvqwtXeFsX,The Blueprint 3,2009-09-08,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,https://open.spotify.com/album/2CUT0104gySOIvqwtXeFsX,267520,True,"hip hop, east coast hip hop, rap"
0TBgMKD86t1VP3IzhxCoUl,0.92,0.675,-5.661,0.263,0.307,0.0,0.104,0.749,141.967,304041,Slippery (feat. Gucci Mane),https://open.spotify.com/track/0TBgMKD86t1VP3IzhxCoUl,6oMuImdp5ZcFhWP0ESe6mG,Migos,14359493,https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,4JTOxuvM2jcSqAvEZtZsOO,Culture,2017-01-27,https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd,https://open.spotify.com/album/4JTOxuvM2jcSqAvEZtZsOO,304041,True,"hip hop, trap, pop"
0c70YtQQdx13NFItqm66Vr,0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,Dani California,https://open.spotify.com/track/0c70YtQQdx13NFItqm66Vr,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,22291457,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,04nVwzLKUmsqe2Sh2CRkZU,TikTok Rock,2022-07-08,https://i.scdn.co/image/ab67616d0000b273e76be712a5a5f7a57c057683,https://open.spotify.com/album/04nVwzLKUmsqe2Sh2CRkZU,282160,False,"alternative rock, funk rock, rock"
0e6qFb4yA7MkyHA9Cpb6c1,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197266,One Last Time,https://open.spotify.com/track/0e6qFb4yA7MkyHA9Cpb6c1,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,104533955,https://i.scdn.co/image/ab6761610000e5eb6725802588d7dc1aba076ca5,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,2uMTmPEFafKfKeobvdx5EE,My Everything (Tenth Anniversary Edition),2024-08-22,https://i.scdn.co/image/ab67616d0000b2730fdf1dcbc3e34ed740e12710,https://open.spotify.com/album/2uMTmPEFafKfKeobvdx5EE,197278,False,pop
2rgtCOVK2tpfao2VjURn84,0.645,0.891,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520,Lovers on the Sun (feat. Sam Martin),https://open.spotify.com/track/2rgtCOVK2tpfao2VjURn84,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,77UW17CZFyCaRLHdHeofZu,Listen,2014-11-10,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,https://open.spotify.com/album/77UW17CZFyCaRLHdHeofZu,203520,False,"hip hop, Dance/Electronic, edm, dance, pop"
4OSBTYWVwsQhGLF9NHvIbR,0.73,0.77,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,Rolling in the Deep,https://open.spotify.com/track/4OSBTYWVwsQhGLF9NHvIbR,4dpARuHxo51G3z768sgnrY,Adele,63331380,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9,https://open.spotify.com/album/5duyQokC4FMcWPYTV9Gpf9,228093,False,"soft pop, R&B, pop"
5mPSyjLatqB00IkPqRlbTE,0.713,0.462,-10.027,0.123,0.192,2.16e-06,0.105,0.0594,133.053,212946,Pop Style,https://open.spotify.com/track/5mPSyjLatqB00IkPqRlbTE,3TVXtAsR1Inumwj472S9r4,Drake,97311494,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb,212946,True,"hip hop, R&B, pop, rap"
71wFwRo8xGc4lrcyKwsvba,0.61,0.624,-4.773,0.309,0.6,2.12e-06,0.243,0.244,176.169,250533,Callaita,https://open.spotify.com/track/71wFwRo8xGc4lrcyKwsvba,4q3ewBCX7sLwd24euuV69X,Bad Bunny,93140614,https://i.scdn.co/image/ab6761610000e5eb744a4243fb6cc938011a98f4,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://open.spotify.com/album/3RQQmkQEvNCY4prGKE6oc5,250533,True,"latin, urbano latino, reggaeton, trap latino"
0TGd9kXFDRQG9FF0netmah,0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,250760,Mockingbird,https://open.spotify.com/track/0TGd9kXFDRQG9FF0netmah,7dGJo4pcD2V6oG8kP0tJRR,Eminem,99037760,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,5qENHeCSlwWpEzb25peRmQ,Curtain Call: The Hits (Deluxe Edition),2005-12-06,https://i.scdn.co/image/ab67616d0000b273eab40fc794b88b9d1e012578,https://open.spotify.com/album/5qENHeCSlwWpEzb25peRmQ,251266,True,"hip hop, rap"
1oHxIPqJyvAYHy0PVrDU98,0.665,0.886,-4.175,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,240346,Drinking from the Bottle (feat. Tinie Tempah),https://open.spotify.com/track/1oHxIPqJyvAYHy0PVrDU98,7CajNmpbOovFoOoasH2HaY,Calvin Harris,23119774,https://i.scdn.co/image/ab6761610000e5eb1e4bcd2bef1896648762dd6b,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,https://open.spotify.com/album/7w19PFbxAjwZ7UVNp9z0uT,240346,False,"hip hop, Dance/Electronic, edm, pop"
5eTNdkstwKaNahHf41fJ9u,0.532,0.868,-4.23,0.0908,0.011,0.0,0.0584,0.529,110.127,187957,Hotter Than Hell,https://open.spotify.com/track/5eTNdkstwKaNahHf41fJ9u,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,45749514,https://i.scdn.co/image/ab6761610000e5eb0c68f6c95232e716f0abee8d,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,https://i.scdn.co/image/ab67616d0000b273838698485511bd9108fadadc,https://open.spotify.com/album/01sfgrNbnnPUEyz6GZYlt9,187957,False,pop
2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,276920,Empire State Of Mind,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,9944087,https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,2CUT0104gySOIvqwtXeFsX,The Blueprint 3,2009-09-08,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,https://open.spotify.com/album/2CUT0104gySOIvqwtXeFsX,276920,True,"hip hop, east coast hip hop, rap"
0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,-5.314,0.244,0.0611,0.0,0.123,0.168,127.079,343150,Bad and Boujee (feat. Lil Uzi Vert),https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1,6oMuImdp5ZcFhWP0ESe6mG,Migos,14359493,https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,4JTOxuvM2jcSqAvEZtZsOO,Culture,2017-01-27,https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd,https://open.spotify.com/album/4JTOxuvM2jcSqAvEZtZsOO,343150,True,"hip hop, trap, pop"
1FoZBBZok8wOV7flSzy5Mn,0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,Sure Thing,https://open.spotify.com/track/1FoZBBZok8wOV7flSzy5Mn,360IAlyVv4PCEVjgyMZrxK,Miguel,5730304,https://i.scdn.co/image/ab6761610000e5eb35e36c368fdcd26aba296bd1,https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK,0IrjdFRneYtHj0CwmAphDT,Sure Thing (Sped Up),2023-01-27,https://i.scdn.co/image/ab67616d0000b273f2a39a7b2f9b4eb6256d3787,https://open.spotify.com/album/0IrjdFRneYtHj0CwmAphDT,198280,False,"R&B, pop, r&b"
2x0RZdkZcD8QRI53XT4GI5,0.802,0.645,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,157202,SOS (feat. Aloe Blacc),https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,1vCWHaC5f2uS3yhpwWbIA6,Avicii,23490043,https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,6Ad1E9vl75ZB3Ir87zwXIJ,TIM,2019-06-06,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://open.spotify.com/album/6Ad1E9vl75ZB3Ir87zwXIJ,157202,False,"Dance/Electronic, edm, pop"
247qtnsura5jIvBDxl40gN,0.674,0.695,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486,221840,A Milli,https://open.spotify.com/track/247qtnsura5jIvBDxl40gN,55Aa2cqylxrFIXC767Z865,Lil Wayne,16664873,https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,4QT1dg8zQoHuXF2HZbWWEB,Skiing Workout Mix,2018-02-02,https://i.scdn.co/image/ab67616d0000b27303176f2f55cb2acf86c785a1,https://open.spotify.com/album/4QT1dg8zQoHuXF2HZbWWEB,221760,True,"hip hop, pop, rap"
2dGxjfhFXDIUX9h5ImyKkE,0.813,0.627,-5.018,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,Sexy Bitch (feat. Akon),https://open.spotify.com/track/2dGxjfhFXDIUX9h5ImyKkE,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,7fHeCs5cgtXYqxBPG1iK1n,One More Love,2010-11-22,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d,https://open.spotify.com/album/7fHeCs5cgtXYqxBPG1iK1n,195853,True,"hip hop, Dance/Electronic, edm, dance, pop"
5XRHGXut00SrJUFmcn2lQF,0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000,All The Right Moves,https://open.spotify.com/track/5XRHGXut00SrJUFmcn2lQF,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,18102202,https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,2pLAOZiilrhOrTQNqrF8qr,Waking Up,2009-01-01,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,https://open.spotify.com/album/2pLAOZiilrhOrTQNqrF8qr,238000,False,"soft pop, pop"
5tf1VVWniHgryyumXyJM7w,0.636,0.815,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.063,219043,Sugar (feat. Francesco Yates),https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,3203161,https://i.scdn.co/image/ab6761610000e5eb869ddcc058c5ff2a459ad8d5,https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S,5XyJzEROSmup2TcWmVjTIt,Sugar,2015-09-25,https://i.scdn.co/image/ab67616d0000b2733c9047f9aa5d0d1e03827039,https://open.spotify.com/album/5XyJzEROSmup2TcWmVjTIt,219043,False,"tropical house, Dance/Electronic, pop"
0L7ZVfp8WKoNv7WNcRfYRm,0.716,0.908,-3.254,0.103,0.0858,0.0,0.135,0.869,91.03,199693,DUELE EL CORAZON (feat. Wisin),https://open.spotify.com/track/0L7ZVfp8WKoNv7WNcRfYRm,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,11567882,https://i.scdn.co/image/ab6761610000e5eb4fa1405802a42c665b0f2dd1,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,3SSMZMmE49zUBPG3M8mRgr,Verano Hits,2018-05-25,https://i.scdn.co/image/ab67616d0000b27339b60a350bcfcf8fd44cf555,https://open.spotify.com/album/3SSMZMmE49zUBPG3M8mRgr,200413,False,"latin, pop, latin pop"
4CBhCRM52t4TM7gw3uKQir,0.596,0.661,-6.239,0.226,0.31,0.0,0.0847,0.86,129.491,232573,Where the Party At (feat. Nelly),https://open.spotify.com/track/4CBhCRM52t4TM7gw3uKQir,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,2233953,https://i.scdn.co/image/ab6761610000e5eb2bb45e7d9626f2fec4b6465f,https://open.spotify.com/artist/7Aq8lpLMSt1Zxu56pe9bmp,6aJHauR45e8XzoEeUgENtE,Jagged Little Thrill,2001-07-03,https://i.scdn.co/image/ab67616d0000b2736b7ed0f14d72ef6fb8f63528,https://open.spotify.com/album/6aJHauR45e8XzoEeUgENtE,232573,False,"hip hop, R&B, pop, r&b"
4knL4iPxPOZjQzTUlELGSY,0.91,0.444,-8.126,0.344,0.022,0.0,0.137,0.53,149.953,276333,Rake It Up (feat. Nicki Minaj),https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,4412959,https://i.scdn.co/image/ab6761610000e5eb38197044dd7bdb898225e6d7,https://open.spotify.com/artist/6Ha4aES39QiVjR0L2lwuwq,1tSsb3t0pqVVONvBJivoT9,I Still Am,2017-10-27,https://i.scdn.co/image/ab67616d0000b2732cc72b6f465812679b803638,https://open.spotify.com/album/1tSsb3t0pqVVONvBJivoT9,276333,True,"memphis rap, hip hop, pop, southern hip hop"
57UjjclJ63b9C68YVvBXlv,0.49,0.679,-3.68,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,261266,Boulevard of Broken Dreams,https://open.spotify.com/track/57UjjclJ63b9C68YVvBXlv,7oPftvlwr6VrsViSDV7fJY,Green Day,16402571,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,2HU17SEYHEsx4AjjEHC0uE,Hit Rewind,2022-06-03,https://i.scdn.co/image/ab67616d0000b273e25d1cd025c51702486960fa,https://open.spotify.com/album/2HU17SEYHEsx4AjjEHC0uE,262333,True,"pop punk, punk, rock"
6AaZ2E0giZiHkWVfL8hjF1,0.579,0.849,-5.218,0.0303,0.108,0.0,0.0909,0.581,100.021,196906,Breaking the Habit,https://open.spotify.com/track/6AaZ2E0giZiHkWVfL8hjF1,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,29373821,https://i.scdn.co/image/ab6761610000e5eb9f181c0c08614cb9525d42cd,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,1X472EvsSqH09RyrqbtyXU,Papercuts,2024-04-12,https://i.scdn.co/image/ab67616d0000b273163d1c5eddd35473f030f2d4,https://open.spotify.com/album/1X472EvsSqH09RyrqbtyXU,197177,False,"rap metal, rock, metal, alternative metal, nu metal"
7mDKRYiqejoHzP7dQGxLys,0.847,0.769,-5.761,0.258,0.0145,0.00012,0.0767,0.626,126.017,204956,212,https://open.spotify.com/track/7mDKRYiqejoHzP7dQGxLys,7gRhy3MIPHQo5CXYfWaw9I,Azealia Banks,1132572,https://i.scdn.co/image/ab6761610000e5eb1b227136246869eb248cafef,https://open.spotify.com/artist/7gRhy3MIPHQo5CXYfWaw9I,6hORzuqVAquk6Szm1NRoRt,Broke with Expensive Taste,2014-11-07,https://i.scdn.co/image/ab67616d0000b273085259544559298a0c6d2df9,https://open.spotify.com/album/6hORzuqVAquk6Szm1NRoRt,204956,True,"hip hop, R&B, hip house, ballroom vogue, pop"
15f8Cv8RXUlOOCIf2oaceN,0.616,0.597,-5.328,0.0415,0.691,0.0,0.104,0.362,165.508,224066,Underneath Your Clothes,https://open.spotify.com/track/15f8Cv8RXUlOOCIf2oaceN,0EmeFodog0BfCgMzAIvKQp,Shakira,37358560,https://i.scdn.co/image/ab6761610000e5eb2528c726e5ddb90a7197e527,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,4DyMK9x2gnmRkRa16zHaEV,Laundry Service,2001-11-13,https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f,https://open.spotify.com/album/4DyMK9x2gnmRkRa16zHaEV,224066,False,"latin, pop, latin pop"
3BtuIIrQlkujKPuWF2B85z,0.794,0.653,-7.839,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,Too Good,https://open.spotify.com/track/3BtuIIrQlkujKPuWF2B85z,3TVXtAsR1Inumwj472S9r4,Drake,97311494,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,40GMAhriYJRO1rsY4YdrZb,Views,2016-05-06,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb,263373,True,"hip hop, R&B, pop, rap"
1nZzRJbFvCEct3uzu04ZoL,0.678,0.918,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160,Part Of Me,https://open.spotify.com/track/1nZzRJbFvCEct3uzu04ZoL,6jJ0s89eD6GaHleKKya26X,Katy Perry,36569955,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,https://open.spotify.com/album/5BvgP623rtvlc0HDcpzquz,216160,False,pop
2Fs18NaCDuluPG1DHGw1XG,0.561,0.936,-5.409,0.0613,0.00185,0.0,0.102,0.594,103.055,276773,Life is a Highway,https://open.spotify.com/track/2Fs18NaCDuluPG1DHGw1XG,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,3635811,https://i.scdn.co/image/ab6761610000e5eb6772748e5cd3c3de721f8c03,https://open.spotify.com/artist/0a1gHP0HAqALbEyxaD5Ngn,5XPdkIryKSpTKW21HUtvV0,Me And My Gang,2006-01-01,https://i.scdn.co/image/ab67616d0000b273aa6b03f85a0f2cb16e88ec0c,https://open.spotify.com/album/5XPdkIryKSpTKW21HUtvV0,276320,False,country
4Umsw6MlKXxtM3AZA9qDYH,0.581,0.531,-6.829,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,262521,Say It,https://open.spotify.com/track/4Umsw6MlKXxtM3AZA9qDYH,6nxWCVXbOlEVRexSbLsTer,Flume,2487794,https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978,https://open.spotify.com/artist/6nxWCVXbOlEVRexSbLsTer,5OKJZzkMP66fr60sZ1QGqB,Skin,2016-05-27,https://i.scdn.co/image/ab67616d0000b273d18aa7480fe7d5f82fc6c466,https://open.spotify.com/album/5OKJZzkMP66fr60sZ1QGqB,262521,True,"Dance/Electronic, future bass"
4bCOAuhvjsxbVBM5MM8oik,0.446,0.9,-3.541,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,190786,When We Stand Together,https://open.spotify.com/track/4bCOAuhvjsxbVBM5MM8oik,6deZN1bslXzeGvOLaLMOIF,Nickelback,7478282,https://i.scdn.co/image/ab6761610000e5eb4ad382f899596d8c7b9e8e09,https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF,2gMWwDIxxGIiblnv1pQHyd,Here and Now,2011-11-14,https://i.scdn.co/image/ab67616d0000b2739847da19ee3c83d1a2546e26,https://open.spotify.com/album/2gMWwDIxxGIiblnv1pQHyd,190786,False,"rock, metal, post-grunge"
5YoITs1m0q8UOQ4AW7N5ga,0.857,0.801,-6.499,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,192600,Gasolina,https://open.spotify.com/track/5YoITs1m0q8UOQ4AW7N5ga,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,36809874,https://i.scdn.co/image/ab6761610000e5eb99a6ccc4aae5ae5404c9eb30,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m,7BmWnXvx1CD6vtxtBd0czc,Barrio Fino (Bonus Track Version),2004-07-13,https://i.scdn.co/image/ab67616d0000b27311b9999b620ef9bc0e957623,https://open.spotify.com/album/7BmWnXvx1CD6vtxtBd0czc,192600,False,"latin, reggaeton"
6zuAJFtZCnRHjSVVzpzpr3,0.751,0.568,-5.431,0.0872,0.136,0.0,0.0288,0.646,128.002,246720,Promise,https://open.spotify.com/track/6zuAJFtZCnRHjSVVzpzpr3,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,2233953,https://i.scdn.co/image/ab6761610000e5eb2bb45e7d9626f2fec4b6465f,https://open.spotify.com/artist/7Aq8lpLMSt1Zxu56pe9bmp,6GdO9wdjxEM9LJyhHXxWjz,JE Heartbreak,2000-01-18,https://i.scdn.co/image/ab67616d0000b273d174c873862a2931d99d2c0e,https://open.spotify.com/album/6GdO9wdjxEM9LJyhHXxWjz,246720,False,"hip hop, R&B, pop, r&b"
7rBzAkopTL4baeJGCFU7M4,0.7,0.787,-5.176,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043,271626,Another Day in Paradise - R&B-Version,https://open.spotify.com/track/7rBzAkopTL4baeJGCFU7M4,05oH07COxkXKIMt6mIPRee,Brandy,3933292,https://i.scdn.co/image/ab6761610000e5ebb39417aaafb9c373e78594ef,https://open.spotify.com/artist/05oH07COxkXKIMt6mIPRee,3BdkiVzzAPNAxWFvdGjiEs,Full Moon,2002-02-25,https://i.scdn.co/image/ab67616d0000b273e8b0fc6ce8a84daefb4e842f,https://open.spotify.com/album/3BdkiVzzAPNAxWFvdGjiEs,271626,False,"hip hop, R&B, pop, r&b"
5TFS4iPGq7B2zTu2jDpKzr,0.321,0.511,-7.77,0.0306,0.513,0.0,0.127,0.17,128.98,222120,There You'll Be,https://open.spotify.com/track/5TFS4iPGq7B2zTu2jDpKzr,25NQNriVT2YbSW80ILRWJa,Faith Hill,1920328,https://i.scdn.co/image/ab6761610000e5ebfcf4aca895932122a66211bf,https://open.spotify.com/artist/25NQNriVT2YbSW80ILRWJa,0ZsAVG1OGTDbXQXix4ntXX,Awesome Movie Mix,2022-04-22,https://i.scdn.co/image/ab67616d0000b273c1b00f8fdce8735f58b640fd,https://open.spotify.com/album/0ZsAVG1OGTDbXQXix4ntXX,222120,False,"country, pop"
7EiZI6JVHllARrX9PUvAdX,0.722,0.331,-7.789,0.0726,0.337,0.282,0.146,0.102,143.961,313546,Low Life (feat. The Weeknd),https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,1RyvyyTE3xzB2ZywiAwp0i,Future,20933485,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,3jJKDKdlwRS584zUlHV2Ly,EVOL,2016-04-13,https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad,https://open.spotify.com/album/3jJKDKdlwRS584zUlHV2Ly,313546,True,"hip hop, pop, rap"
1Ej96GIBCTvgH7tNX1r3qr,0.746,0.7,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044,225933,Otro Trago,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,77ziqFxp5gaInVrF2lj4ht,Sech,12084152,https://i.scdn.co/image/ab6761610000e5eb2ef2187023b7df95a70b4587,https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht,3TgOrQ3p23Af8zSsxK8fdX,Sueños,2019-04-19,https://i.scdn.co/image/ab67616d0000b2738643435482956bab8aa6fcfe,https://open.spotify.com/album/3TgOrQ3p23Af8zSsxK8fdX,225933,True,"latin, urbano latino, reggaeton"
